6663|ALLIANCE GABINETE 60 PRETA JC-226|94038900||5405|60|0|01|1,65%|01|7,60%|
7207|ALLIANCE GABINETE 60 VERMELHA 3189|94038900||5405|60|0|01|1,65%|01|7,60%|
6665|ALLIANCE GABINETE 60 VERMELHA 7009R|94038900||5405|60|0|01|1,65%|01|7,60%|
6666|ALLIANCE GABINETE 60 VERMELHA JC-226|94038900||5405|60|0|01|1,65%|01|7,60%|
7599|ALLIANCE GABINETE 70 BRANCO W7052|94038900||5405|60|0|01|1,65%|01|7,60%|
7598|ALLIANCE GABINETE 70 DOURADO G7052|94038900||5405|60|0|01|1,65%|01|7,60%|
6667|ALLIANCE GABINETE 70 PRETA B7052|94038900||5405|60|0|01|1,65%|01|7,60%|
7597|ALLIANCE GABINETE 70 VERMELHO R7052|94038900||5405|60|0|01|1,65%|01|7,60%|
2754|ALLIANCE GABINETE 80 A001 CLARATA |94038900||5405|60|0|01|1,65%|01|7,60%|
6722|ALMAFLEX COLA BRANCA PVA 1KG |35069120||5405|60|0|01|1,65%|01|7,60%|
6723|ALMAFLEX COLA BRANCA PVA 500GR |35069120||5405|60|0|01|1,65%|01|7,60%|
8681|ALMAFLEX COLA MADEIRA 250G |35069120||5405|60|0|01|1,65%|01|7,60%|
8680|ALMAFLEX COLA MADEIRA 90G|35069120||5405|60|0|01|1,65%|01|7,60%|
11436|ALMEIDA PORCEL CARRARA DREAM AC A 61X61 CX 1.86M 80201|69072100|10.030.00|5405|60|0|01|1,65%|01|7,60%|
11439|ALMEIDA PORCEL ECOTECH MARFIM AC A 61X61 CX 1.86M 80431|69072100|10.030.00|5405|60|0|01|1,65%|01|7,60%|
11437|ALMEIDA PORCEL GRANITINE NUDE AC A 61X61 CX 1.86M 80251|69072100|10.030.00|5405|60|0|01|1,65%|01|7,60%|
11438|ALMEIDA PORCEL QUEBEC GREY AC A 61X61 CX 1.86M 80361|69072100|10.030.00|5405|60|0|01|1,65%|01|7,60%|
7382|ALMOFADA BOTAO 40X40 GR|94049000||5405|60|0|06|0,00%|06|0,00%|
7383|ALMOFADA BOTAO 40X40 RE|94049000||5405|60|0|06|0,00%|06|0,00%|
7384|ALMOFADA BOTAO 40X40 RL|94049000||5405|60|0|06|0,00%|06|0,00%|
7377|ALMOFADA SIMPLES 40X40 GR|94049000||5405|60|0|06|0,00%|06|0,00%|
7378|ALMOFADA SIMPLES 40X40 RE|94049000||5405|60|0|06|0,00%|06|0,00%|
3269|ALPHA BRAVO LAMINA P/ROCADEIRA 35CMX20MM|82029990|08.007.00|5405|60|0|01|1,65%|01|7,60%|
3270|ALPHA BRAVO LAMINA P/ROCADEIRA 35CMX25MM|82029990|08.007.00|5405|60|0|01|1,65%|01|7,60%|
8732|ALUMBRA BARRAM. FASE P/DISJ.DIN TIPO PINO 1P 80A 12 PINOS|85389090|12.005.00|5405|60|0|01|1,65%|01|7,60%|
8733|ALUMBRA BARRAM. FASE P/DISJ.DIN TIPO PINO 2P 80A 12 PINOS|85389090|12.005.00|5405|60|0|01|1,65%|01|7,60%|
8734|ALUMBRA BARRAM. FASE P/DISJ.DIN TIPO PINO 3P 80A 12 PINOS|85389090|12.005.00|5405|60|0|01|1,65%|01|7,60%|
8745|ALUMBRA DISJUNTOR BIPOLAR ALBR3 C10/2|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8862|ALUMBRA DISJUNTOR BIPOLAR ALBR3 C16/2|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8863|ALUMBRA DISJUNTOR BIPOLAR ALBR3 C20/2|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8746|ALUMBRA DISJUNTOR BIPOLAR ALBR3 C25/2|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8747|ALUMBRA DISJUNTOR BIPOLAR ALBR3 C32/2|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8748|ALUMBRA DISJUNTOR BIPOLAR ALBR3 C40/2|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8749|ALUMBRA DISJUNTOR BIPOLAR ALBR3 C63/2|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
10082|ALUMBRA DISJUNTOR TRIP. ALBR6 C100/3|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
10083|ALUMBRA DISJUNTOR TRIP. ALBR6 C125/3|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
10081|ALUMBRA DISJUNTOR TRIP. ALBR6 C80/3|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8750|ALUMBRA DISJUNTOR TRIPOLAR ALBR3 C10/3|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8751|ALUMBRA DISJUNTOR TRIPOLAR ALBR3 C16/3|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8752|ALUMBRA DISJUNTOR TRIPOLAR ALBR3 C20/3|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8753|ALUMBRA DISJUNTOR TRIPOLAR ALBR3 C25/3|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8754|ALUMBRA DISJUNTOR TRIPOLAR ALBR3 C32/3|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8755|ALUMBRA DISJUNTOR TRIPOLAR ALBR3 C40/3|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8756|ALUMBRA DISJUNTOR TRIPOLAR ALBR3 C50/3|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8757|ALUMBRA DISJUNTOR TRIPOLAR ALBR3 C63/3|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8737|ALUMBRA DISJUNTOR UNIPOLAR ALBR3 C10/1|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8738|ALUMBRA DISJUNTOR UNIPOLAR ALBR3 C16/1|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8739|ALUMBRA DISJUNTOR UNIPOLAR ALBR3 C20/1|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8740|ALUMBRA DISJUNTOR UNIPOLAR ALBR3 C25/1|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8741|ALUMBRA DISJUNTOR UNIPOLAR ALBR3 C32/1|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8742|ALUMBRA DISJUNTOR UNIPOLAR ALBR3 C40/1|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8743|ALUMBRA DISJUNTOR UNIPOLAR ALBR3 C50/1|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8744|ALUMBRA DISJUNTOR UNIPOLAR ALBR3 C63/1|85362000|01.067.00|5405|60|0|01|1,65%|01|7,60%|
8730|ALUMBRA DISP. PROT. SURTOS CLASSE II IN10KA/IMAX20KA|84224090||5405|60|0|01|1,65%|01|7,60%|
8860|ALUMBRA INTER. ANALOG. DIFER. RESIDUAL BIP. 25A 127V/240V|85365090|01.065.00|5405|60|0|01|1,65%|01|7,60%|
8731|ALUMBRA INTER. ANALOG. DIFER. RESIDUAL BIP.40A-127V/240V|85365090|01.065.00|5405|60|0|01|1,65%|01|7,60%|
8861|ALUMBRA INTER. ANALOG. DIFER. RESIDUAL TETRAP. 40A 240V/415V|85365090|01.065.00|5405|60|0|01|1,65%|01|7,60%|
10079|ALUMBRA QUADRO DE DIST DE EMBUTIR PARA 18 POLO|85381000|12.005.00|5405|60|0|01|1,65%|01|7,60%|
10080|ALUMBRA QUADRO DE DIST DE SOBREPOR PARA 9 POLOS|85381000|12.005.00|5405|60|0|01|1,65%|01|7,60%|
8735|ALUMBRA QUADRO DE DISTRIBUIÃÃO DE EMBUTIR PARA 5 PÃLOS|85381000|12.005.00|5405|60|0|01|1,65%|01|7,60%|
8736|ALUMBRA QUADRO DE DISTRIBUIÃÃO DE EMBUTIR PARA 9 PÃLOS|85381000|12.005.00|5405|60|0|01|1,65%|01|7,60%|
527|AMANCO ACOPLAMENTO P/ CALHA |39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
234|AMANCO ANEL VED 38|40169300|01.007.00|5405|60|0|01|1,65%|01|7,60%|
528|AMANCO BOCAL P/ CALHA |39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
279|AMANCO CABECEIRA DIREITA P/CALHA|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
280|AMANCO CABECEIRA ESQUERDA P/CALHA|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
8200|AMANCO CAIXA DE GORDURA C/CESTO E TAMPA DN 300|39174090|10.006.00|5405|60|0|01|1,65%|01|7,60%|
281|AMANCO CAIXA INSP COM TAMPA 300|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
535|AMANCO CALHA C/ 3 MT|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
