Codigo|Produtos|Codigo.Fiscal Regime Simples|Codigo.Fiscal Regime Normal|NCM|CST ICMS|CST PIS/ COFINS NA ENTRADA|CST PIS/ COFINS NA SAÍDA|CFOP
604732|CAVILHA 6 X 40 C/100|44219900.5102.0101.0000|44012100.5102.0000.2000|4421.99.00|00|50|01|5102
604832|CAVILHA 8 X 40 C/100|44219900.5102.0101.0000|44012100.5102.0000.2000|4421.99.00|00|50|01|5102
608032|CAVILHA 6 X 50 C/100|44219900.5102.0101.0000|44012100.5102.0000.2000|4421.99.00|00|50|01|5102
608132|CAVILHA 8 X 50 C/100|44219900.5102.0101.0000|44012100.5102.0000.2000|4421.99.00|00|50|01|5102
608232|CAVILHA 10 X 50 C/100|44012100.5102.0101.0000|44012100.5102.0000.2000|4421.99.00|00|50|01|5102
609119|FECH P/ GAVETA 22MM|83013000.5405.0500.0000|83013000.5405.0060.0000|8301.30.00|60|50|01|5405
609219|FECH P/ GAVETA 31MM|83013000.5102.0101.0000|83013000.5102.0000.2000|8301.30.00|60|50|01|5405
5|MADEIRITE PLAST 2.20X1.10 17MM|44123900.5102.0101.0000|44123900.5102.0000.2000|4412.99.00|00|50|01|5102
7890100075137|MADEIRITE  PLAST 2.20X1.10 14MM|44140000.5102.0101.0000|44140000.5102.0000.2000|4414.00.00|00|50|01|5102
1000100|PE NIVE 1/4X3/4 PRETO C/20 PORCA GARRA|94039090.5102.0101.0000|94039090.5102.0000.2000|9403.90.90|00|50|01|5102
7890100075144|MADEIRITE COLA COMUM 2.20X1.10 13MM|44129900.5102.0101.0000|44129900.5102.0000.2000|4412.99.00|00|50|01|5102
7890100075151|PORTA BELISSIMA PC 24 2,10X0,60 ANG |44182000.5102.0101.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
7890100075175|COMP FREIJO 04MM 2,75X1,60|44123100.5102.0101.0000|44123100.5102.0000.2000|4412.99.00|00|50|01|5102
7890100075182|COMP CURUPIXA 04MM 2,75X1,60|44123100.5102.0101.0000|44123100.5102.0000.2000|4412.99.00|00|50|01|5102
7890100075199|COMP FREIJO 04MM 2,20X1,60|44129900.5102.0101.0000|44123100.5102.0000.2000|4412.99.00|00|50|01|5102
7890100075205|COMP CURUPIXA 04MM 2,20X1,60|44123100.5102.0101.0000|44123100.5102.0000.2000|4412.99.00|00|50|01|5102
3055|ESCARIADOR 10MM/3,00MM C/BROCA PILOTO|||DÚVIDA|NT|NT|NT|
7890100075229|FITA TOPO 22MM C 50M BRANCO TX|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
23352|SUPORTE LEVE BRANCO 35 CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
95352|SUPORTE P/ TRILHO BRANCO 35CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
95402|SUPORTE P/ TRILHO BRANCO 40CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
611B425|PARAFUSOS 4,0X25 CAIXA C/ 500 PCS|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
611B440|PARAFUSOS 4,0X40 CAIXA C/ 500 PCS|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
7890100075236|LAMINA MARFIM LINHEIRO 2.80X0.60|44089090.5102.0101.0000|44089090.5405.0060.0000|4411.13.91|00|50|01|5102
7890100075243|LAMINA MOGNO JUNTADA 2.80X0.60|44089090.5102.0101.0000|44089090.5405.0060.0000|4411.13.91|00|50|01|5102
7890100075250|LAMINA MOGNO ESCURO 2.80X0.60|44089090.5102.0101.0000|44089090.5405.0060.0000|4411.13.91|00|50|01|5102
7890100075267|LAMINA FREIJO ESCURO|||4413.00.00|00|50|01|5102
7890100075274|LAMINA FREIJO CLARO|||4413.00.00|00|50|01|5102
7890100075281|LAMINA IMBUIA MEL PRE COMPOSTA|||4411.13.91|00|50|01|5102
7890100075298|LAMINA WENGUE PRE COMPOSTA 2.80X0.65|44089090.5405.0500.0000|44089090.5405.0060.0000|4411.13.91|00|50|01|5102
95252|SUPORTE P/ TRILHO BRANCO 25CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
95302|SUPORTE P/ TRILHO BRANCO 30CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
M821,|FORM CARVALHO LINHEIRO NT GR 5|39219011.5405.0500.0000|39219011.5405.0060.0000|3920.49.00|60|50|01|5405
M896|FORM OLD PEKAN TX GR 5|39219011.5405.0500.0000|39219011.5405.0060.0000|3920.49.00|60|50|01|5405
6|PORTA LISA P/ PINTURA 2,10X0,80|44182000.5102.0101.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
4|PORTA LISA P/ PINTURA 2,10X0,60|44182000.5102.0101.0000||4418.20.00|00|50|01|5102
7890100075304|RODA FORRO BRANCO 020 6MTS MOLD|||DÚVIDA|NT|NT|NT|
7890100075311|RODA FORRO BRANCO 6MTS SIMPLES|||DÚVIDA|NT|NT|NT|
7890100075328|RODAPE DE IPE COMERCIAL 7X2 MM|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
705353421|DOBR SLIDE ON RETA AB|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
001B0410|FECH ROLETE  WC ROS QUAD CR|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
001B0910|FECH ROLETE  WC QUAD ANT|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
001B1210|FECH ROLETE WC ROS QUAD ESC ACET|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
001E0400|FECH ROLETE  EXT ROS RED CRO|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
001E0410|FECH ROLETE  ROS QUAD CR|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
001E0900|FECH ROLETE EXT ROS REDONDA ANT|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
001E0910|FECH ROLETE  EXT QUAD  ANT|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
001E1200|FECH ROLETE  EXT ROS RED ESC ACET|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
001E1210|FECH ROLETE EXT ROS QUAD ESC ACET|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
905630A218000|FITA TOPO 100MM C 50M BRANCA|39204900.5405.0500.0000|39204900.5102.0000.2000|3920.49.00|60|50|01|5405
908960A511000|FITA TOPO 22MM C/ 50M OLD PEKAN|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
904180A711000|FITA TOPO 22MM C/ 50M MARFIM MONTEREAL|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908120A711000|FITA TOPO 22MM C/ 50M HANZEL LINHEIRO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908130A711000|FITA TOPO 22MM C 50M ROSE LINHEIRO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908140A711000|FITA TOPO 22MM C/ 50M MEL LINHEIRO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908210A611000|FITA TOPO 22MM C/ 50M CARVALHO LINHEIRO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908490A711000|FITA TOPO 22MM C/ 50M CARVALHO REAL|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908880A711000|FITA TOPO 22MM C  50M TEKA NATURAL|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
909030A711000|FITA TOPO 22MM C 50M AMEIXA NEGRA|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
909050A711000|FITA TOPO 22MM C/ 50M CHERRY|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908940A111000|FITA TOPO 22MM C/ 50M MALIANA|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
904130A211000|FITA TOPO 22MM C/ 50M PAU MARFIM|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
904970A211000|FITA TOPO 22MM C/ 50M NOGAL PEGASO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908070A211000|FITA TOPO 22MM C/ 50M FREIJO ESCURO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908180A211000|FITA TOPO 22MM C/ 50M MASSAL|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908190A211000|FITA TOPO 22MM C/ 50M FREIJO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
904600A611000|FITA TOPO 22MM C/ 50M CANADIAN LIGHT|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908580A611000|FITA TOPO 22MM C 50M TEKA BRASIL|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908930A611000|FITA TOPO 22MM C/ 50M LARICINA|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
909080A611000|FITA TOPO 22MM C 50M WALNUT|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908480A211000|FITA TOPO 22MM C/ 50M MOLDAU|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
535TN297LT6000|TRILHO TELESCOPIO MINI LIGHT 600MM|||8302.42.00|00|50|01|5102
L120-|FORM BRANCO MATTE MT 3.08X1.25|39219011.5405.0500.0000|39219011.5405.0060.0000|3920.49.00|60|50|01|5405
M894.|FORM MALIANA BR GR 5|39219011.5405.0500.0000|39219011.5405.0060.0000|3920.49.00|60|50|01|5405
M893|FORM LARICINA NT GR 5|39219011.5405.0500.0000|39219011.5405.0060.0000|3920.49.00|60|50|01|5405
M906|FORM SALINA TX GR 5|39219011.5405.0500.0000|39219011.5405.0060.0000|3920.49.00|60|50|01|5405
7890100075342|MACARANDUBA RIPAO AP 5X2ML|||4407.99.90|00|50|01|5102
901410A219000|FITA TOPO 45MM C/ 50MM MARFIM CLARO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
26948B|FECH FRIBURGO TETRA+TRAVA 40E257M119COL|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
335|FECH P/ PORTAO ABNT INOX|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
601446|CANTONEIRA MET 20X20 BIC|83024200.5102.0101.0000|83024200.5102.0000.2000|8302.42.00|00|50|01|5102
603200|PASSA FIO 46MM PRETO|39263000.5405.0500.0000|94039090.5102.0000.2000|3926.30.00|60|50|01|5405
609319|FECH P/ PORTA DE CORRER CRC|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
7890100075359|COMP CEDRO PURO NAVAL 18MM 2,20X1,60|44129900.5102.0101.0000|44129900.5102.0000.2000|4412.99.00|00|50|01|5102
5000690002|PUX RONDO NIQ ESC|83024200.5405.0500.0000|83024200.5405.0060.0000|8302.42.00|00|50|01|5102
7890100075366|PUX TEXAS ESC 160|||8302.42.00|00|50|01|5102
60113|TINGIDOR PRETO 210 ML SALESIL|||3209.90.19|60|50|01|5405
91910|TINGIDOR IPE ESPECIAL SL|||3209.90.19|60|50|01|5405
92010|TINGIDOR TABACO TABACO SL|||3209.90.19|60|50|01|5405
380212|VERNIZ  BASE AGUA CEREGEIRA SALESIL|32089021.5405.0500.0000|32089021.5405.0060.0000|3208.90.21|60|50|01|5405
380312|VERNIZ BASE AGUA PINHAO SALESIL|32089021.5405.0500.0000|32089021.5405.0060.0000|3208.90.21|60|50|01|5405
380612|VERNIZ BASE AGUA IMBUIA SALESIL|32089021.5405.0500.0000|32089021.5405.0060.0000|3208.90.21|60|50|01|5405
380812|VERNIZ BASE AGUA ESP SALESIL|32089021.5405.0500.0000|32089021.5405.0060.0000|3208.90.21|60|50|01|5405
381912|VERNIZ BASE AGUA IPE SALESIL|32089021.5405.0500.0000|32089021.5405.0060.0000|3208.90.21|60|50|01|5405
380812|VERNIZ BASE AGUA MOGNO SL|32089021.5405.0500.0000|32089021.5405.0060.0000|3208.90.21|60|50|01|5405
445070|ESPUMA EXPANSIVA 500ML TEK-BOND|39095019.5102.0101.0000|39095019.5102.0000.2000|3909.50.19|00|50|01|5102
7890100075380|BUCHA 12|73181500.5405.0500.0000|73181500.5405.0060.0000|7318.15.00|60|50|01|5405
1001010|FITA TOPO 50MM C 50MT PRETO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
1001349|FITA TOPO 100MM C 50MT PRETO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
1000952|FITA TOPO METALIC 35MM C 25MT|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
1011000|FITA TOPO METALIC 50MM C 25MT|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
310CRB|SUPORTE PARA TUBO OBLONGO|||DÚVIDA|NT|NT|NT|
320CRB|SUPORTE P/ TUBO RED.CR|||DÚVIDA|NT|NT|NT|
04MEY0480|MASSA ECONOMICA S12 ANG PEDRA 0,4L|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
9089400A114000|FITA TOPO 35MM C 50M MALIANA|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
9041304214000|FITA TOPO 35MM C 50M PAU MARFIM|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
904970A214000|FITA TOPO 35MM C 50M NOGAL PEGASSO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908070A2140000|FITA TOPO 35MM C 50M FREIJO ESCURO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908180A214000|FITA TOPO 35MM C 50M MASSAL|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908190A4000|FITA TOPO 35MM C 50M FREIJO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908480A214000|FITA TOPO 35MM C 50M MOLDAU|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
904600A614000|FITA TOPO 35MM C 50M CANADIAN LIGHT|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908580A614000|FITA TOPO 35MM C 50M TEKA BRASIL|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908930A614000|FITA TOPO 35MM C 50M LARICINA|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908960A514000|FITA TOPO 35MM C 50M OLD PEKAN|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
904180A714000|FITA TOPO 35MM C 50M MARFIM MONTEREAL|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908120A714000|FITA TOPO 35MM C 50M HAZEL LINHEIRO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908140A714000|FITA TOPO 35MM C 50M MEL LINHEIRO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908210A140000|FITA TOPO 35MM C 50M CARVALHO LINHEIRO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908490A714000|FITA TOPO 35MM C 50M CARVALHO REAL|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908880A714000|FITA TOPO 35MM C 50M TEKA NATURAL|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
909030A714000|FITA TOPO 35MM C 50M AMEIXA NEGRA|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908070A214000|FITA TOPO 35MM C 50M FREIJO ESCURO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
141|SUPORTE INVISIVEL 35|83024200.5405.0500.0000|83024200.5405.0060.0000|8302.42.00|00|50|01|5102
50338|METRO DUPLO TRAMONTINA NAYLON|90178010.5102.0101.0000|90178010.5102.0000.2000|9017.80.10|60|50|01|5405
8836|COMP SUMAUMA 1ª 6MM 2,20X1,60|44123900.5102.0101.0000|44123900.5102.0000.2000|4412.99.00|00|50|01|5102
8838|COMP MARFIM IMPERIAL 15MM 2,75X1,60|44129900.5102.0101.0000|44123200.5102.0000.2000|4412.99.00|00|50|01|5102
8839,|COMP MARFIM IMPERIAL 19MM 2,75X1,60|44129900.5102.0101.0000|44123900.5102.0000.2000|4412.99.00|00|50|01|5102
8840|COMP SUMAUMA 1A 18MM 2,20X1,60|44129900.5102.0101.0000|44123900.5102.0000.2000|4412.99.00|00|50|01|5102
BOR3MV16108|FITA TOPO 19MM C 50M BR TABONE|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
BOR3MV16117|FITA TOPO 22MM C 50M BR TABONE|39204900.5102.0101.0000|39204900.5102.0000.2000|3920.49.00|60|50|01|5405
131149|SISTEMA DUCASOFT  CD 50S|83022000.5102.0101.0000|83022000.5102.0000.2000|8302.42.00|00|50|01|5102
M448-|FOM WENGUE NT M448 GR 5|39219011.5405.0500.0000|39219011.5405.0060.0000|3920.49.00|60|50|01|5405
10004009|DOBR BUMPER FLAT CURVA|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
51504|FECHO EMBUTIR CRO UNHA 12|83024200.5405.0500.0000|83024200.5405.0060.0000|8302.42.00|00|50|01|5102
492|ADESIVO VEDANTE ALMAFLEX 450G 764|35061010.5405.0500.0000|35061010.5405.0060.0000|3506.10.10|00|50|01|5102
770|ADESIVO INSTANTANEO ALMASUPER KIT MDF BAUNG|35061010.5102.0101.0000|35061010.5405.0060.0000|3506.10.10|00|50|01|5102
429|ADESIVO INSTANTANEO ALMASUPER 20G AEP401BAU|35061010.5102.0101.0000|35061010.5405.0060.0000|3506.10.10|00|50|01|5102
431|ADESIVO INSTANTANEO ALMASUP 100G AEP401 BAU|35061010.5102.0101.0000|35061010.5405.0060.0000|3506.10.10|00|50|01|5102
M882.|FORM OLIVE TREE BR GR 5|39219011.5405.0500.0000|39219011.5405.0060.0000|3920.49.00|60|50|01|5405
8|SUPORTE KROK PTB 30CM BR|||DÚVIDA|NT|NT|NT|
M907|FORM VENEZIA RU GR 5|39219011.5405.0500.0000|39219011.5405.0060.0000|3920.49.00|60|50|01|5405
5000900032|PERFIL COLLEGATO 15MM 3M ANODI|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
5000900033|PERFIL COLLEGATO 15MM 3M INOX|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
5000900057|PERFIL COLLEGATO 15MM ESC|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
5000900059|PERFIL COLLEGATO 15MM 3M GRAO|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
5000900058|PERFIL COLLEGATO 15MM 3M PEROL|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
5000900060|PERFIL COLLEGATO 15MM 3M ROSE|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
5000900034|PERFIL COLLEGATO 18MM 3M ANODI|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
800089001|SUPORTE PERFIL COLLEGATO 15/18|||DÚVIDA|NT|NT|NT|
800088016|CAPA ZAM PERF COLLEGATO 15 CR|79070090.5405.0500.0000|79070090.5405.0060.0000|7907.00.90|00|50|01|5102
800088019|CAPA ZAM PERF COLLEGATO 18 AN|79070090.5405.0500.0000|79070090.5405.0060.0000|7907.00.90|00|50|01|5102
904120A211000|FITA TOPO 22MM C/ 50M MARFIN NATURAL|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
9095004239|PERFIL ALUMINIO 2MTS REF 14|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
90950042393000|PERFIL ALUMINIO 3MTS REF 14|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
222|CANTONEIRA 2 1/2" BRANCA|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
7899456100|PUX SAFIRA DUPLO POL 40CM|83024200.5405.0500.0000|83024200.5405.0060.0000|8302.42.00|00|50|01|5102
524|PUX SAFIRA DUPLO ESC 40CM|||8302.42.00|00|50|01|5102
7899456106342|PUX QUARTZO DUPLO ESC 20CM|83024200.5405.0500.0000|83024200.5405.0060.0000|8302.42.00|00|50|01|5102
7899456106359|PUX QUARTZO DUPLO POL 20CM|83024200.5405.0500.0000|83024200.5405.0060.0000|8302.42.00|00|50|01|5102
7899456105741|PUX PEROLA DUPLO ESC 20CM|83024200.5405.0500.0000|83024200.5405.0060.0000|8302.42.00|00|50|01|5102
7899456105758|PUX PEROLA DUPLO POL 20CM|83024200.5405.0500.0000|83024200.5405.0060.0000|8302.42.00|00|50|01|5102
CAN5520G-C4P|MDF RANHURADO 2,75X1,83 18MM BRANCO|44101129.5102.0101.0000|44101129.5405.0060.0000|4410.11.29|00|50|01|5102
8836|COMP SUMAUMA 1 04MM 2,20X1,60|44123900.5102.0101.0000|44123900.5102.0000.2000|4412.99.00|00|50|01|5102
8846|COMP SUMAUMA 1A 20MM 2,20X1,60|44129900.5102.0101.0000|44123900.5102.0000.2000|4412.99.00|00|50|01|5102
ANB290|PORTA CHEIA LISA ANGELIM 2,10X0,90|44182000.5102.0101.0000|44182000.5102.0000.2000|4418.20.00|00|50|01|5102
ANB690|PORTA PB 186 2,10X0,90 ANGELIM 6|44182000.5102.0101.0000|44182000.5102.0000.2000|4418.20.00|00|50|01|5102
M820...|FITA TOPO 35MM C 50M ERGONOCE GR 5|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
M450-|FITA TOPO 22MM C 50M NOGAL ESCURO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
908200A211000|FITA TOPO 22MM C 50M ERGONOCE|39204900.5405.0500.0000|39204900.5102.0000.2000|3920.49.00|60|50|01|5405
901410A217000|FITA TOPO 64MM C 50M MARFIM CLARO|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
901140A218000|FITA TOPO 100MM C 50M MARFIM CLARO|39204900.5405.0500.0000|39204900.5102.0000.2000|3920.49.00|60|50|01|5405
7890100075397|SUPORTE INVISIVEL BICROMATIZADO 40 CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
40073|FITA ISOLANTE 18MMX20MTS|39191020.5405.0500.0000|39191000.5405.0060.0000|3919.10.90|60|50|01|5405
14426|LIMA C/CABO MTX|82031010.5405.0500.0000|82031010.5405.0060.0000|8203.10.10|60|50|01|5405
14445|MARTELO HOBBY FAMASTIL 20MM|82052000.5405.0500.0000|82052000.5405.0060.0000|8205.20.00|60|50|01|5405
13959|MARTELO DUPLO BAMBU VAI E VEM|82052000.5405.0500.0000|82052000.5405.0060.0000|8205.20.00|60|50|01|5405
55804|VERNIZ SPARLACK MARITMO BRILHO GL|32089021.5405.0500.0000|32089021.5405.0060.0000|3208.90.21|60|50|01|5405
14523|TRENA DE ACO 5M|90178010.5102.0101.0000||9017.80.10|60|50|01|5405
603401|PARAFUSO UNIAO BR EMBALAGEM COM 20 PCS|39263000.5102.0101.0000|39263000.5102.0000.2000|7318.12.00|60|50|01|5405
3800101|SUPORTE PRAT 6X8 BR EMB C/100|39263000.5405.0500.0000|79070090.5102.0000.2000|3926.30.00|60|50|01|5405
3800201|SUPORTE PRAT 10X15 BR EMB C/100|79070090.5102.0101.0000|79070090.5102.0000.2000|7907.00.90|00|50|01|5102
95004819|PERFIL ALUMINIO 15MM ANODIZADO REF 3547|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
95005210|PERFIL ALUMINIO 18MM ANODIZADO REF 3546|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
95004819|PERFIL ALUMINIO 15MM BRANCO REF 3547|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
95005210|PERFIL ALUMINIO 18MM BRANCO REF 3546|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
95005836|TAMPA ZAMAC AL 18MM CR REF 3546 O PAR|||DÚVIDA|NT|NT|NT|
95005792|TAMPA ZAMAC AL 15MM CR REF 3547 O PAR|||DÚVIDA|NT|NT|NT|
95004631|PERFIL ALUMINIO ANODIZADO REF 076C|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
95004686|PERFIL ALUMINIO ANODIZADO REF 1036|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
95005210..|PERFIL ALUMINIO 18MM BRONZE REF 3546|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
9095003150|PERFIL ALUMINIO 2MTS REF 13|76042920.5102.0101.0000||7604.29.20|00|50|01|5102
7890100075489|CAPELA RETA 14CM C/ FERR 0,30X1,00|||DÚVIDA|NT|NT|NT|
7890100075496|CAPELA RETA 14CM C/ FERR 0,40X1,20|||DÚVIDA|NT|NT|NT|
7890100075502|CAPELA RETA 14CM C/ FERR 0,30X1,20|||DÚVIDA|NT|NT|NT|
7890100075519|CAPELA RETA 14CM C/ FERR 0,30X1,00|||DÚVIDA|NT|NT|NT|
7890100075526|CAPELA RETA 14CM C/ FERR 0,40X1,20|||DÚVIDA|NT|NT|NT|
7890100075533|CAPELA RETA 14CM C/ FERR 0,30X1,20|||DÚVIDA|NT|NT|NT|
7890100075564|JAN RETA FOLHA A/A 1,20X1,00|||4418.10.00|00|50|01|5102
7890100075571|JAN COL FOLHA A/A 1,00X1,00|||4418.10.00|00|50|01|5102
7890100075588|JAN COL FOLHA A/A 1,20X1,20|||4418.10.00|00|50|01|5102
7890100075595|JAN COL FOLHA A/A 1,20X2,00|||4418.10.00|00|50|01|5102
7890100075601|JAN COL FOLHA A/A 1,20X1,00|||4418.10.00|00|50|01|5102
7890100075618|JAN COL 13CM V/V CORR J 30C 1,20X1,00|||4418.10.00|00|50|01|5102
7890100075625|JAN COL 13CM V/V CORR J 30C 1,20X1,20|||4418.10.00|00|50|01|5102
7890100075632|JAN RETA 13CM 1,00X1,20 S00|||4418.10.00|00|50|01|5102
909500389|PERFIL OBLONGO |76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
7890100075656|SERRA FERRO HSC 1218|||DÚVIDA|NT|NT|NT|
909060A811000|FITA TOPO 22MM C 50M SALINA|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
909060A814000|FITA TOPO 35MM C 50M SALINA|39204900.5405.0500.0000|39204900.5405.0060.0000|3920.49.00|60|50|01|5405
