03038956|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038957|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038961|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038962|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038963|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038964|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038965|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038990|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03039000|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03043100|Filés de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados.|0|20.11|25.81
