0131|FECHADURA EXATA II WC OXI|UN||138.095|20.00|31.50|75.00|1||500|0.00|0.00|0.00|0.00|75.00|8301.40.00|5.405|7.0000
0132|FECHADURA EXATA II EXT OXI|UN||127.331|20.00|39.15|89.00|1||500|0.00|0.00|0.00|0.00|89.00|8301.40.00|5.405|-1.0000
0133|FECHADURA EXATA II EXT CROMADA|UN||127.331|20.00|39.15|89.00|1||500|0.00|0.00|0.00|0.00|89.00|8301.40.00|5.405|2.0000
0134|FECHADURA EXATA II INT CROMADA|UN||66.667|20.00|45.00|75.00|1||500|0.00|0.00|0.00|0.00|75.00|8301.40.00|5.405|-4.0000
0135|FECHADURA EXATA II WC CROMADA|UN||27.119|20.00|59.00|75.00|1||500|0.00|0.00|0.00|0.00|75.00|8301.40.00|5.405|0.0000
0136|CUMARU AMARELO|M3||235.196|20.00|1790.00|6000.00|4||500|6370.00|5390.00|7007.00|7644.00|9550.00|4407.99.90|5.405|-22.6105
0137|ANGELIN SERRADO|M3||133.333|20.00|1500.00|3500.00|4||500|4550.00|3850.00|3883.00|5005.00|5505.50|4407.99.90|5.405|-0.6392
0138|PREGO DE ACO 15X15 KG|UN||70.029|20.00|34.70|59.00|1||500|0.00|0.00|0.00|0.00|59.00|7317.00.90|5.405|2.0000
0139|PREGO DE COBRE 17X27 C/C|UN||111.905|20.00|42.00|89.00|1||500|0.00|0.00|0.00|0.00|89.00|7415.10.00|5.405|-35.0000
0140|PREGO 19X36 C/C KG|UN||130.769|20.00|6.50|15.00|1||500|0.00|0.00|0.00|0.00|15.00|7317.00.90|5.405|-4.0000
0141|PREGO 10X10 S/C PCTE.|UN||198.805|20.00|5.02|15.00|1||500|0.00|0.00|0.00|0.00|15.00|7317.00.90|5.405|12.0000
00140|EUCALIPTO COM 4,00 15CM|UN||162.295|20.00|6.10|16.00|1||500|0.00|0.00|0.00|0.00|16.00|4407.99.90|5.405|0.0000
0190|PORTA VENEZIANA ITAUBA 80X2,10|UN||140.803|20.00|149.50|360.00|1||500|0.00|0.00|0.00|0.00|360.00|4418.20.00|5.405|2.0000
0191|ADUELA TAUARI 0.15|CJ||74.603|20.00|63.00|110.00|1||500|0.00|0.00|0.00|0.00|110.00|4418.20.00|5.405|35.0000
0193|ADUELA TAUARI 0.13|CT||64.815|20.00|54.00|89.00|1||500|0.00|0.00|0.00|0.00|89.00|4418.20.00|5.405|63.0000
0194|TRELICA 0,50X2,00|UN||90.000|20.00|40.00|76.00|1||102|0.00|0.00|0.00|0.00|76.00||5.102|0.0000
0201|TRELICA 0,60X2,00|UN||87.500|20.00|48.00|90.00|1||102|0.00|0.00|0.00|0.00|90.00||5.102|0.0000
0202|TRELICA 0,70X2,00|UN||83.929|20.00|56.00|103.00|1||102|0.00|0.00|0.00|0.00|103.00||5.102|0.0000
