  2230/9 - BROCA DE ENCAIXE 10X160MM                          |0|25.02|27.47|30|25.02
   696/5 - BROCA DE ENCAIXE 10X210MM                          |23|18.8|20.68|22.56|18.8
  6915/1 - BROCA DE ENCAIXE 10X310MM                          |4|29.9|32.89|35.88|29.9
   835/8 - BROCA DE ENCAIXE 12 X 210MM                        |24|21.19|23.37|25.43|21.19
   697/2 - BROCA DE ENCAIXE 12X150MM                          |       2- |32.94|36.23|39.5|32.94
  2231/6 - BROCA DE ENCAIXE 12X160MM                          |0|31.54|34.75|37.9|31.54
  4846/0 - BROCA DE ENCAIXE 12X260                            |2|25.38|27.94|30.5|25.38
   836/5 - BROCA DE ENCAIXE 13 X 160MM                        |0|31.14|34.25|37.4|31.14
   698/9 - BROCA DE ENCAIXE 13X100MM                          |1|35.14|38.65|42.2|35.14
  3795/2 - BROCA DE ENCAIXE 16X210                            |1|36.6|40.26|43.9|36.6
  3794/5 - BROCA DE ENCAIXE 4X110MM                           |1|12|13.2|14.4|12
   831/0 - BROCA DE ENCAIXE 5 X 110MM                         |0|13.24|14.61|15.93|13.24
  2464/8 - BROCA DE ENCAIXE 5,00X160MM                        |5|6|6.6|7.2|6
   693/4 - BROCA DE ENCAIXE 5.0 X 100MM                       |0|16.29|17.92|19.6|16.29
   692/7 - BROCA DE ENCAIXE 5.0X50MM                          |0|13.73|15.1|16.5|13.73
   832/7 - BROCA DE ENCAIXE 6 X 110MM                         |0|11.57|12.73|13.9|11.57
  2367/2 - BROCA DE ENCAIXE 6,00X160                          |13|14.9|16.39|17.88|14.9
   694/1 - BROCA DE ENCAIXE 6.0X210MM                         |22|15.9|17.49|19.16|15.9
  4556/8 - BROCA DE ENCAIXE 6.0X260                           |21|25|27.5|30|25
  2530/0 - BROCA DE ENCAIXE 8,00X2,10                         |49|15.5|17.05|18.6|15.5
  2229/3 - BROCA DE ENCAIXE 8,0X100MM                         |0|27.79|30.57|33.4|27.79
  1482/3 - BROCA DE ENCAIXE 8,0X160                           |15|17.21|19.13|20.69|17.21
  4554/4 - BROCA DE ENCAIXE 8.0X260                           |       6- |22.74|25.01|27.29|22.74
  4555/1 - BROCA DE ENCAIXE 8.0X300                           |3|28.9|31.79|34.7|28.9
   695/8 - BROCA DE ENCAIXE 8.0X50MM                          |0|15.29|16.82|18.4|15.29
   629/3 - BROCA DE VIDEA 6MM                                 |158|5.4|5.94|6.48|5.4
  3898/0 - BROCA FURA VIDRO 1/4                               |3|26.6|29.26|31.9|26.6
  3895/9 - BROCA FURA VIDRO 1/8                               |3|23.55|25.91|28.3|23.55
  3897/3 - BROCA FURA VIDRO 3/16                              |1|21.34|23.48|25.6|21.34
  3931/4 - BROCA FURA VIDRO 5/16                              |       1- |28.9|31.79|34.7|28.9
  3896/6 - BROCA FURA VIDRO 5/32                              |3|20.16|22.18|24.2|20.16
   100/7 - BROCA VIDEA 10MM                                   |51|16.81|18.52|20.22|16.81
   766/5 - BROCA VIDEA 12,0MM                                 |50|20.54|22.56|24.57|20.54
   767/2 - BROCA VIDEA 13,0MM VONDER                          |1|25.26|27.78|30.3|25.26
   768/9 - BROCA VIDEA 16,0MM VONDER                          |0|17.84|19.62|21.4|17.84
   769/6 - BROCA VIDEA 19,0MM VONDER                          |1|26.48|29.13|31.8|26.48
  1332/1 - BROCA VIDEA 3MM                                    |4|10.9|11.99|13.1|10.9
   764/1 - BROCA VIDEA 4,0MM                                  |41|6|6.6|7.2|6
   765/8 - BROCA VIDEA 5,0MM                                  |70|7.16|7.88|8.59|7.16
  4570/4 - BROCA VIDEA 7MM                                    |33|9.88|10.87|11.86|9.88
   103/8 - BROCA VIDEA 7mm                                    |0|10.4|11.44|12.5|10.4
   101/4 - BROCA VIDEA 8MM                                    |95|10.6|11.67|12.75|10.6
  3868/3 - BROCA VIDEA 9MM                                    |0|15.67|17.24|18.8|15.67
  3404/3 - BROXA RETANGULAR 15X5,6CM                          |       6- |4.22|4.66|5.07|4.22
  3405/0 - BROXA RETANGULAR 18X8CM                            |21|5.9|6.49|7.08|5.9
  2489/1 - BUCHA 1                                            |106|1.15|1.26|1.4|1.15
  2510/2 - BUCHA 1 1/2                                        |87|1.98|2.19|2.4|1.98
  2491/4 - BUCHA 3/4                                          |85|0.76|0.83|0.9|0.76
  3739/6 - BUCHA ALUMINIO 1                                   |85|1.3|1.43|1.6|1.3
  3740/2 - BUCHA ALUMINIO 1 1/2                               |42|2.4|2.65|2.9|2.4
  7394/3 - BUCHA ALUMINIO 2                                   |47|3.65|4.01|4.38|3.65
  3738/9 - BUCHA ALUMINIO 3/4                                 |50|0.8|0.88|1|0.8
  1329/1 - BUCHA DE RED. 3/4 P/ REBOLOS                       |4|1.32|1.45|1.6|1.32
  1330/7 - BUCHA DE RED. 5/8 P/ REBOLOS                       |5|1.32|1.45|1.6|1.32
  3124/0 - BUCHA DE RED. SOLD. LONGA 40X25 TIGRE              |10|3.98|4.38|4.8|3.98
  4841/5 - BUCHA FERRO 1 1/2X1 METALKIT                       |6|30|33|36|30
  3197/4 - BUCHA FERRO 1 1/2X3/4 METALKIT                     |12|27.55|30.31|33.1|27.55
  4970/2 - BUCHA FERRO 1X3/4 METALKIT                         |6|15|16.5|18|15
  4969/6 - BUCHA FERRO 3/4X1/2 METALKIT                       |1|6|6.6|7.2|6
  2624/6 - BUCHA LONGA ESGOTO 50X40 TIGRE 1                   |0|2.89|3.17|3.5|2.89
  5587/1 - BUCHA P/GESSO C/25                                 |12|25.94|28.58|31.21|25.94
  3572/9 - BUCHA PLAST. N6 CAIXA                              |42|35.22|38.74|42.26|35.22
  3573/6 - BUCHA PLAST. N8 CAIXA                              |0|71.82|79|86.18|71.82
  5398/3 - BUCHA RED ESGOTO 50X40 AMANCO                      |6|2.59|2.84|3.12|2.59
  5122/4 - BUCHA RED FERRO 1 1/2X1 1/4 TUPY                   |1|21|23.1|25.2|21
  5124/8 - BUCHA RED FERRO 1 1/2X1 TUPY                       |4|21.5|23.65|25.8|21.5
  5119/4 - BUCHA RED FERRO 1 1/2X3/4 TUPY                     |12|23.15|25.48|27.69|23.15
  7635/7 - BUCHA RED FERRO 1 1/4X1 TUPY                       |9|15.9|17.49|19.08|15.9
  5121/7 - BUCHA RED FERRO 1 1/4X3/4 TUPY                     |11|17.41|19.14|20.87|17.41
  4396/0 - BUCHA RED FERRO 1X3/4 TUPY                         |1|9.49|10.48|11.37|9.49
  4327/4 - BUCHA RED FERRO 3/4X1/2 TUPY                       |29|8.87|9.76|10.65|8.87
  4806/4 - BUCHA RED LONGA SOLD 50X20 TIGRE                   |9|4|4.4|4.8|4
  4720/3 - BUCHA RED LONGA SOLD 50X25 TIGRE                   |17|4.34|4.77|5.2|4.34
  4901/6 - BUCHA RED LONGA SOLD 50X32 TIGRE                   |3|5|5.5|6|5
  4827/9 - BUCHA RED LONGA SOLD 60X25 TIGRE                   |20|9|9.9|10.8|9
  3942/0 - BUCHA RED ROSCAVEL 3/4X1/2 METAL                   |7|3.9|4.29|4.7|3.9
  3766/2 - BUCHA RED. ROSCAVEL 1 1/2 X 1 TIGRE                |6|5.67|6.23|6.8|5.67
  4751/7 - BUCHA RED. ROSCAVEL 1 1/4 X 1                      |      15- |4.6|5.06|5.5|4.6
  3767/9 - BUCHA RED. ROSCAVEL 1 X 1/2 TIGRE                  |33|2.76|3.04|3.3|2.76
  1096/2 - BUCHA RED. ROSCAVEL 1 X 3/4                        |61|2.45|2.7|2.9|2.45
  1106/8 - BUCHA RED. ROSCAVEL 1.1/2 X 3/4                    |6|6.16|6.78|7.4|6.16
   552/4 - BUCHA RED. ROSCAVEL 3/4 X 1/2                      |15|1.13|1.25|1.4|1.13
  2598/0 - BUCHA RED. SOLD CURTA 32X25MM TIGRE                |32|1.5|1.65|1.8|1.5
  2802/8 - BUCHA RED. SOLD CURTA 50X40 TIGRE                  |19|3.38|3.74|4.1|3.38
  4734/0 - BUCHA RED. SOLD LONGA 32X20 TIGRE                  |8|2.3|2.53|2.8|2.3
  2597/3 - BUCHA RED. SOLD. CURTA 25X20MM FORTLEVE            |      15- |0.8|0.88|1|0.8
   546/3 - BUCHA REDONDA LONGA ESGOTO SEC. 50 X 40MM          |72|2.38|2.62|2.83|2.38
  5776/9 - BUCHA REDU ROSC 1 1/2X1 1/4 AMANCO                 |2|4.9|5.39|5.9|4.9
  5775/2 - BUCHA REDU ROSC 1 1/2X1 AMANCO                     |9|5.5|6.05|6.6|5.5
  5773/8 - BUCHA REDU ROSC 1 1/2X1/2 AMANCO                   |9|8.65|9.52|10.4|8.65
  5774/5 - BUCHA REDU ROSC 1 1/2X3/4 AMANCO                   |5|5.2|5.72|6.2|5.2
  5772/1 - BUCHA REDU ROSC 1 1/4X1 AMANCO                     |12|6.4|7.06|7.71|6.4
  5771/4 - BUCHA REDU ROSC 1 1/4X3/4 AMANCO                   |6|3.9|4.29|4.7|3.9
  5769/1 - BUCHA REDU ROSC 1X1/2 AMANCO                       |       1- |2.3|2.53|2.8|2.3
  5770/7 - BUCHA REDU ROSC 1X3/4 AMANCO                       |41|4.86|5.35|5.85|4.86
  5768/4 - BUCHA REDU ROSC 3/4X1/2 AMANCO                     |90|1.24|1.36|1.51|1.24
  5680/9 - BUCHA REDU SOLD CURTA 25X20 AMANCO                 |25|0.52|0.58|0.63|0.52
  5681/6 - BUCHA REDU SOLD CURTA 32X25 AMANCO                 |58|0.8|0.88|1|0.8
  5682/3 - BUCHA REDU SOLD CURTA 40X32 AMANCO                 |60|1.96|2.15|2.33|1.96
  5683/0 - BUCHA REDU SOLD CURTA 50X40 AMANCO                 |41|2.9|3.19|3.5|2.9
  5684/7 - BUCHA REDU SOLD CURTA 60X50 AMANCO                 |18|5.66|6.23|6.85|5.66
  5670/0 - BUCHA REDU SOLD LONGA 32X20 AMANCO                 |15|2|2.2|2.4|2
  5671/7 - BUCHA REDU SOLD LONGA 40X20 AMANCO                 |11|2.7|2.97|3.2|2.7
  5672/4 - BUCHA REDU SOLD LONGA 40X25 AMANCO                 |7|3|3.3|3.6|3
  5673/1 - BUCHA REDU SOLD LONGA 50X20 AMANCO                 |4|3.53|3.88|4.2|3.53
  5674/8 - BUCHA REDU SOLD LONGA 50X25 AMANCO                 |26|4.52|4.97|5.38|4.52
  5675/5 - BUCHA REDU SOLD LONGA 50X32 AMANCO                 |2|4.5|4.95|5.4|4.5
  5676/2 - BUCHA REDU SOLD LONGA 60X25 AMANCO                 |7|6.7|7.37|8|6.7
  5677/9 - BUCHA REDU SOLD LONGA 60X32 AMANCO                 |17|8.58|9.49|10.34|8.58
  5678/6 - BUCHA REDU SOLD LONGA 60X40 AMANCO                 |9|8.7|9.57|10.4|8.7
  5679/3 - BUCHA REDU SOLD LONGA 60X50 AMANCO                 |9|10.8|11.88|13|10.8
  2693/2 - BUCHA REDUCAO CURTA SOLD. 25X20 TIGRE              |83|0.6|0.66|0.7|0.6
    98/7 - BUCHA SOLD. CURTA 25*20                            |20|0.56|0.62|0.7|0.56
  4206/2 - BUJAO FERRO 1 1/2 TUPY                             |7|12.68|13.95|15.2|12.68
  4209/3 - BUJAO FERRO 1 TUPY                                 |20|6.9|7.59|8.3|6.9
  4207/9 - BUJAO FERRO 1/2 TUPY                               |41|3.55|3.9|4.29|3.55
  4208/6 - BUJAO FERRO 3/4 TUPY                               |24|6.17|6.77|7.43|6.17
  5253/5 - CABECEIRA DIREITA P/CALHA PLUVIAL-AMANCO           |8|11.64|12.81|13.98|11.64
  5254/2 - CABECEIRA ESQUERDA P/CALHA PLUVIAL-AMANCO          |7|11.67|12.85|14.02|11.67
  4950/4 - CABECOTE ENT.EBERG.3/4 TIGRE                       |30|4|4.4|4.8|4
  4941/2 - CABECOTE ENT.ENERG.1 TIGRE                         |17|6.44|7.07|7.7|6.44
  5515/4 - CABECOTE ENT.ENERGIA 1 1/2 TIGRE                   |3|14.9|16.39|17.9|14.9
  6830/7 - CABIDE ADULTO MADEIRA 3PC                          |0|13.9|15.29|16.68|13.9
  6831/4 - CABIDE MULT PLAST. 3PC                             |10|6.99|7.69|8.39|6.99
  6822/2 - CABIDE PEND. 6PC PLAST LILAS                       |14|9.9|10.89|11.88|9.9
  6813/0 - CABIDE PEND. 6PC PLAST PRETO                       |21|8.99|9.89|10.78|8.99
  6823/9 - CABIDE PEND. 6PC PLAST TURQUESA                    |19|9.9|10.89|11.88|9.9
  6073/8 - CABIDE SIMPLES GANCHO VEGAS                        |       1- |9.9|10.89|11.88|9.9
  6800/0 - CABO COAXIAL 06 BRANC 67% 300M                     |4|492.84|542.12|591.41|492.84
  4546/9 - CABO DE ACO REV PVC 5/32                           |     440- |4.49|4.94|5.39|4.49
    97/0 - CABO DE A€O 3,2MM (1/8)                            |     196- |2.99|3.29|3.58|2.99
    95/6 - CABO DE A€O 4,8MM (3/16)                           |653|4.55|5|5.5|4.55
    96/3 - CABO DE A€O 4MM (5/32)                             |362|4.73|5.2|5.67|4.73
  4437/0 - CABO DE BATERIA 100V AUTO                          |5|51.78|56.95|62.1|51.78
  3760/0 - CABO DE FORCA PARA MANGUEIRA DE LED                |      11- |7.32|8.05|8.8|7.32
  7774/3 - CABO DE MADEIRA OVAL 130CM C/ BUCHA PLASTICA       |11|19.9|21.89|23.88|19.9
  4838/5 - CABO FLEX. 16MM                                    |187|9.9|10.89|11.88|9.9
  1871/5 - CABO FLEX. 25MM                                    |510|16.89|18.58|20.27|16.89
  1029/0 - CABO MADEIRA                                       |6|19.39|21.33|23.3|19.39
  1792/3 - CABO MADEIRA 1,20M                                 |0|7.55|8.31|9.1|7.55
  7775/0 - CABO MADEIRA RETO 71CM C/ EMPUNHADEIRA PLAST.      |10|9.99|10.98|11.98|9.99
  5586/4 - CABO T SOQUETE 1/2                                 |4|38.9|42.79|46.7|38.9
 73000/6 - CACAROLA                                           |2|0|0|0|0
  1208/9 - CADEADO 20MM 3F                                    |193|6.02|6.62|7.2|6.02
  2119/7 - CADEADO 25MM BESTFER                               |3|8.81|9.69|10.6|8.81
  1209/6 - CADEADO 25MM LT                                    |0|6.57|7.23|7.9|6.57
  1210/2 - CADEADO 30MM 3F                                    |0|7.82|8.6|9.4|7.82
  1211/9 - CADEADO 30MM HASTE LONGA PADO                      |7|30.74|33.81|36.9|30.74
  2118/0 - CADEADO 32MM BESTFER                               |1|11.99|13.19|14.4|11.99
  1388/8 - CADEADO 35MM 3F                                    |       1- |10.68|11.75|12.8|10.68
  4133/1 - CADEADO 35MM HASTE LONGA PADO                      |       1- |28.18|31|33.8|28.18
  2117/3 - CADEADO 38MM BESTFER                               |0|12.97|14.27|15.6|12.97
  1389/5 - CADEADO 45MM 3F                                    |2|12.97|14.27|15.6|12.97
  4134/8 - CADEADO 45MM HASTE LONGA PADO                      |0|46.65|51.31|56|46.65
  2116/6 - CADEADO 50MM BESTFER                               |1|19.72|21.69|23.7|19.72
  1309/3 - CADEADO 63MM BESTFER                               |0|22.84|25.12|27.4|22.84
   382/7 - CADEADO MINI TETRA                                 |98|49.5|54.45|59.4|49.5
    92/5 - CADEADO PADO 20                                    |      27- |10.48|11.52|12.6|10.48
    91/8 - CADEADO PADO 25                                    |2|14.16|15.58|17|14.16
    89/5 - CADEADO PADO 30                                    |       3- |16.48|18.13|19.8|16.48
  1079/5 - CADEADO PADO 35                                    |       6- |21.28|23.41|25.5|21.28
  2488/4 - CADEADO PADO 40                                    |       3- |24.52|26.97|29.4|24.52
  1080/1 - CADEADO PADO 45                                    |       1- |29.94|32.93|35.9|29.94
  2505/8 - CADEADO PADO 50                                    |       1- |35.14|38.65|42.2|35.14
  2503/4 - CADEADO PADO 60                                    |1|57.59|63.35|69.1|57.59
  2154/8 - CADEADO PAPAIZ 20                                  |20|15.04|16.54|17.97|15.04
    88/8 - CADEADO PAPAIZ 25                                  |96|17.16|18.88|20.59|17.16
    86/4 - CADEADO PAPAIZ 30                                  |50|19.92|21.91|23.9|19.92
  2156/2 - CADEADO PAPAIZ 35                                  |36|25.66|28.23|30.79|25.66
  4597/1 - CADEADO PAPAIZ 40                                  |24|30.12|33.04|36.11|30.12
  2155/5 - CADEADO PAPAIZ 45                                  |31|36.72|40.48|44.24|36.72
  4883/5 - CADEADO PAPAIZ 50                                  |       5- |40.52|44.57|48.62|40.52
  1392/5 - CADEADO STAM 20                                    |81|10|11|12|10
    84/0 - CADEADO STAM 25                                    |85|14.67|16.14|17.61|14.67
    83/3 - CADEADO STAM 30                                    |113|15.59|17.14|18.77|15.59
  5555/0 - CADEADO STAM 30 HASTE LONGA                        |3|14.93|16.42|17.91|14.93
  2275/0 - CADEADO STAM 35                                    |21|18.87|20.77|22.67|18.87
  5556/7 - CADEADO STAM 35 HASTE LONGA                        |       6- |17.39|19.13|20.87|17.39
  3528/6 - CADEADO STAM 40                                    |9|20.64|22.7|24.77|20.64
  2396/2 - CADEADO STAM 45                                    |       2- |24.14|26.55|28.97|24.14
   384/1 - CADEADO TETRA AUTOMÁTICO                           |100|79.99|87.99|95.99|79.99
  7966/2 - CADEIRA DE PRAIA                                   |5|59.9|65.89|71.88|59.9
   344/5 - CAIXA C MOLA 4,5X50 MODELO R10                     |154|59.9|65.89|71.88|59.9
   900/3 - CAIXA CARTEIRO 15X25 P/MURO 0100                   |4|25.86|28.45|31|25.86
   901/0 - CAIXA CARTEIRO 20X25 P/MURO 0101                   |0|27.84|30.62|33.4|27.84
   898/3 - CAIXA CHINESA 15X25 P/MURO 0094                    |2|29.02|31.92|34.8|29.02
   899/0 - CAIXA CHINESA 20X25 P/MURO 0095                    |1|27.84|30.62|33.4|27.84
  5204/7 - CAIXA COLETORA DE AGUA PLUVIAL                     |0|112.2|123.42|134.6|112.2
   890/7 - CAIXA COLONIAL-CARTAS 15X25 P/GRADE 0079           |1|29|31.9|34.8|29
   889/1 - CAIXA COLONIAL-CARTAS 20X25 P/MURO 0077            |1|30.88|33.97|37.1|30.88
   771/9 - CAIXA COM MOLA 6M                                  |200|79.9|87.89|95.88|79.9
   430/5 - CAIXA COM MOLA PRETA 4,5M                          |0|42.41|46.84|50.9|42.41
  4440/0 - CAIXA CORREIO AMARELA                              |1|20|22|24|20
  1182/2 - CAIXA CORREIO CUCO                                 |0|66.3|72.93|79.6|66.3
  4441/7 - CAIXA CORREIO GRADE CXC1                           |0|39.9|43.89|47.9|39.9
   978/2 - CAIXA CORREIO POMBO GD.                            |       1- |118.94|130.83|142.7|118.94
   977/5 - CAIXA CORREIO POMBO PQ.                            |0|64.02|70.42|76.8|64.02
  5181/1 - CAIXA DAGUA 1000L C/TAMPA ECOFORTE TMC             |37|241.89|263.88|263.88|241.89
  1487/8 - CAIXA DAGUA 1000L ETERNIT                          |1|237.6|237.6|237.6|237.6
  1484/7 - CAIXA DAGUA 1000L TAMPA ROSCA FORTLEV              |1|479.9|527.89|575.88|479.9
  1485/4 - CAIXA DAGUA 2000L TAMPA ROSCA                      |0|605|665.5|726|605
  2330/6 - CAIXA DAGUA 5000LTS FORTLEV C/TAMPA                |0|2147.88|2147.88|2147.88|2147.88
  1488/5 - CAIXA DAGUA 500L TAMPA ROSCA                       |0|189|207.9|226.8|189
   888/4 - CAIXA DAGUA ACQUALIMP 500L                         |0|126.08|138.69|151.3|126.08
  1965/1 - CAIXA DAGUA AQUALIMP 1000L                         |6|170.99|188.09|205.2|170.99
  7572/5 - CAIXA DAGUA DE 1000L C/ TAMPA ROSC. CASALIT        |2|419.9|461.89|503.88|419.9
  2100/5 - CAIXA DAGUA MULTIUSO 1000L TP AZUL                 |0|558.1|613.91|669.7|558.1
  1486/1 - CAIXA DAGUA PE 5000L FORTLEV                       |0|1899|2088.9|2278.8|1899
  1598/1 - CAIXA DAGUA POLIETILENO 1000LT C/TAMPA FORTLE      |91|251.9|263.89|287.88|251.9
