  4445/5 - TINTA PVA INTERIOR EXTRACRILL                      |0|46.5|51.15|55.8|46.5|0|0
  6695/2 - TINTA RENDE MUITO AZUL PROFUNDO CORAL              |0|259.9|285.89|311.88|259.9|0|0
  6913/7 - TINTA RENDE MUITO BRANCO 3,6L                      |4|59.9|65.89|71.88|59.9|0|0
  6516/0 - TINTA RENDE MUITO BRANCO LATA CORAL                |4|235.05|259.5|282.06|235.05|0|0
  6692/1 - TINTA RENDE MUITO LARANJA IMP CORAL                |2|259.9|285.89|311.88|259.9|0|0
  6693/8 - TINTA RENDE MUITO LILAS CORAL                      |2|259.9|285.89|311.88|259.9|0|0
  6696/9 - TINTA RENDE MUITO VERDE ANGRA CORAL                |1|259.9|285.89|311.88|259.9|0|0
  6694/5 - TINTA RENDE MUITO VERMELHO CARD CORAL              |2|259.9|285.89|311.88|259.9|0|0
  7472/8 - TINTA SUPER LAVAVEL 18L BR CORAL                   |2|413.85|455.49|497.13|413.85|0|0
  7420/9 - TINTA SUPER LAVAVEL CORALAR 3,6L BR                |2|86.9|95.59|104.28|86.9|0|0
  4361/8 - TINTA VINIL ACR LEOLAR 14L AMARELO CANARIO         |1|37.2|40.92|44.6|37.2|0|0
  4356/4 - TINTA VINIL ACR LEOLAR 14L AREIA07                 |6|37.2|40.92|0|0|0|0
  4359/5 - TINTA VINIL ACR LEOLAR 14L AZUL CEU                |0|37.2|40.92|44.6|37.2|0|0
  4350/2 - TINTA VINIL ACR LEOLAR 14L BRANCO NEVE             |0|37.2|40.92|44.6|37.2|0|0
  4357/1 - TINTA VINIL ACR LEOLAR 14L FLAMINGO                |0|37.2|40.92|44.6|37.2|0|0
  4351/9 - TINTA VINIL ACR LEOLAR 14L GELO                    |0|37.2|40.92|44.6|37.2|0|0
  4353/3 - TINTA VINIL ACR LEOLAR 14L MARFIM                  |0|37.2|40.92|44.6|37.2|0|0
  4354/0 - TINTA VINIL ACR LEOLAR 14L MARROCOS                |0|37.2|40.92|44.6|37.2|0|0
  4352/6 - TINTA VINIL ACR LEOLAR 14L PALHA                   |0|37.2|40.92|44.6|37.2|0|0
  4355/7 - TINTA VINIL ACR LEOLAR 14L PEROLA                  |1|37.2|40.92|44.6|37.2|0|0
  4358/8 - TINTA VINIL ACR LEOLAR 14L PESSEGO                 |1|37.2|40.92|44.6|37.2|0|0
  4360/1 - TINTA VINIL ACR LEOLAR 14L VERDE AGUA              |0|37.2|40.92|44.6|37.2|0|0
  6914/4 - TINTA WANDERPOXY BASE DE AGUA 3,6L                 |4|191.9|211.09|230.28|191.9|0|0
  4860/6 - TIRANTE P/REGULADOR (1MT)                          |630|1.5|1.65|1.8|1.5|0|0
  6101/8 - TIRANTE P/REGULADOR(3MTS)                          |14|6.99|7.69|8.39|6.99|0|0
  4747/0 - TOCHA MIG/MAG MXL 270 3M                           |0|457.77|503.55|549.3|457.77|0|0
   887/7 - TOKEN USB                                          |0|200|200|240|200|0|0
  2975/9 - TOM DESM 2P+T 20A DANEVA                           |26|6.82|7.5|8.2|6.82|0|0
   241/7 - TOM. P/ TELEFONE (LUNARE)                          |14|9.95|10.95|11.9|9.95|0|0
   262/2 - TOM. P/TELEFONE (CLARIS)                           |3|7.74|8.51|9.3|7.74|0|0
   266/0 - TOM. PADRÃO BRA 20A 250V C/PL                      |      16- |5.51|6.06|6.6|5.51|0|0
  5514/7 - TOM.QUAD.FUTURE BR INTERN.                         |12|17.99|19.78|21.58|17.99|0|0
  4088/4 - TOM.TELEBRAS ADAPT.AMER.FRONTAL PR.4008-2FC        |0|2.83|3.11|3.4|2.83|0|0
   261/5 - TOMADA (CLARIS)                                    |       4- |6.58|7.24|7.9|6.58|0|0
   240/0 - TOMADA (LUNARE)                                    |0|8.68|9.55|10.4|8.68|0|0
   258/5 - TOMADA + INT. (CLARIS)                             |27|10.35|11.39|12.4|10.35|0|0
   238/7 - TOMADA + INT. (LUNARE)                             |0|13.34|14.67|16|13.34|0|0
  5074/6 - TOMADA 2 POLOS PORCELANA 1715-20                   |1|17.77|19.55|21.42|17.77|0|0
  5077/7 - TOMADA 2 POLOS PORCELANA 1715-30                   |       4- |20|22|24|20|0|0
  4292/5 - TOMADA 2P+T 20A 250V REVESTIDO BORRACHA PR         |5|26.13|28.74|31.4|26.13|0|0
  4967/2 - TOMADA DESM 2P 20A                                 |43|4.94|5.44|5.9|4.94|0|0
  4798/2 - TOMADA DESM 2P+T 20A DANEVA                        |68|6.88|7.57|8.3|6.88|0|0
  4971/9 - TOMADA EM BARRA 2 TOM BR                           |1|12.2|13.44|14.62|12.2|0|0
  4848/4 - TOMADA EM BARRA 2P+T 10A                           |7|18|19.8|21.6|18|0|0
  4403/5 - TOMADA EM BARRA 3 TOM. 15A                         |       6- |14.6|16.06|17.5|14.6|0|0
  5117/0 - TOMADA EM BARRA 4 TOM                              |       9- |15|16.5|18|15|0|0
  4677/0 - TOMADA FLUOR.C/RABICHO                             |54|0.99|1.09|1.2|0.99|0|0
  7892/4 - TOMADA INDUSTRIAL DE EMBUTIR                       |0|39.9|43.89|47.88|39.9|0|0
  6271/8 - TOMADA INDUSTRIAL FEMEA                            |1|52.9|58.19|63.48|52.9|0|0
  6270/1 - TOMADA INDUSTRIAL MACHO                            |1|41.13|45.24|49.36|41.13|0|0
  5365/5 - TOMADA PADRAO 2P+T 10A C/P EV FAME                 |23|7.5|8.25|9|7.5|0|0
  5366/2 - TOMADA PADRAO 2P+T 20A C/P EV FAME                 |6|7.5|8.25|9|7.5|0|0
  5367/9 - TOMADA PADRAO 2P+T DIST 10A C/P EV FAME            |18|10.7|11.77|12.8|10.7|0|0
  5368/6 - TOMADA PADRAO 2P+T DIST 20A C/P EV FAME            |16|10.67|11.74|12.8|10.67|0|0
  7453/7 - TOMADA PARA FITA LED 127V                          |32|20|22|24|20|0|0
  4442/4 - TOMADA PORCELANA 3P 20A 1717-LORENZETTI            |       5- |20.22|22.24|24.3|20.22|0|0
  2764/9 - TOMADA PORCELANA 3P 30A 1717-LORENZETTI            |2|20.77|22.85|24.9|20.77|0|0
   249/3 - TOMADA PROLONGADOR 10A 250V BR                     |0|2.65|2.92|3.2|2.65|0|0
   250/9 - TOMADA PROLONGADOR 10A 250V CZ                     |0|2.65|2.92|3.2|2.65|0|0
   247/9 - TOMADA PROLONGADOR 10A 250V PR                     |0|2.65|2.92|3.2|2.65|0|0
  4027/3 - TOMADA SISTEMAX 10A                                |      20- |8.68|9.55|10.4|8.68|0|0
  4168/3 - TOMADA SISTEMAX 20A                                |15|9.62|10.61|11.5|9.62|0|0
  4742/5 - TOMADA SISTEMAX DUPLA                              |3|13.14|14.45|15.8|13.14|0|0
  2995/7 - TOMADA SOBREP 10A 250V                             |19|7.78|8.56|9.3|7.78|0|0
  3000/7 - TOMADA SOBREP 20A 250V                             |11|6.37|7.01|7.6|6.37|0|0
  5553/6 - TORN LAV ALAVANCA 1/2 ABS BR3602 HERC              |13|41.66|45.83|49.99|41.66|0|0
  5554/3 - TORN LAV PLUS 1/2 ABS BR 3631 HERC                 |      10- |24.44|26.88|29.3|24.44|0|0
  4333/5 - TORN P/LAV M.B.A. BLACK BALI 101290 AZZO           |1|42.39|46.65|50.9|42.39|0|0
  4334/2 - TORN P/LAV M.B.A. BR/CROMO BALI 1018 AZZO          |       8- |37.64|41.42|45.2|37.64|0|0
  4598/8 - TORN PIA PAREDE HORIZ BAHAMAS BR/CR                |       2- |49.46|54.4|59.4|49.46|0|0
  4599/5 - TORN PIA PAREDE HORIZ CARIBE BR/CR                 |       2- |49.46|54.4|59.4|49.46|0|0
  2659/8 - TORN. JARDIM 1128 1/2 HERC                         |0|2.8|3.08|3.4|2.8|0|0
  4144/7 - TORN. LAV MES BR/CROMO BALI CLA 1098               |       4- |29.9|32.89|35.9|29.9|0|0
  6902/1 - TORN. LAV. BICA ALTA 3603 HERC                     |1|44.9|49.39|53.88|44.9|0|0
  4143/0 - TORN. LAV. MES BR BALI CLA 1022 AZZO               |      60- |20.48|22.53|24.6|20.48|0|0
  2294/1 - TORN. LAVATORIO BRANCA 1098                        |       3- |22|24.2|26.4|22|0|0
  2295/8 - TORN. LAVATORIO GRAFITE 1129                       |0|32.26|35.49|38.7|32.26|0|0
  2296/5 - TORN. LAVATORIO PEROLA 1100                        |1|32.26|35.49|38.7|32.26|0|0
  2297/2 - TORN. LAVATORIO PRETA 1099                         |0|32.26|35.49|38.7|32.26|0|0
  2290/3 - TORN. MESA BRANCA 1018                             |0|30.82|33.9|37|30.82|0|0
  2291/0 - TORN. MESA GRAFITE 1221                            |0|39.97|43.97|48|39.97|0|0
  2292/7 - TORN. MESA PEROLA 1020                             |5|42.34|46.57|50.8|42.34|0|0
  2293/4 - TORN. MESA PRETO 1019                              |2|31.22|34.34|37.5|31.22|0|0
  2286/6 - TORN. PAREDE BRANCA 1003                           |1|32.68|35.95|39.2|32.68|0|0
  2287/3 - TORN. PAREDE GRAFITE 1218                          |2|39.97|43.97|48|39.97|0|0
  2288/0 - TORN. PAREDE PEROLA 1005                           |1|42.34|46.57|50.8|42.34|0|0
  2289/7 - TORN. PAREDE PRETO 1004                            |1|39.97|43.97|48|39.97|0|0
  5850/6 - TORN.BICA ABS ALTA C/FILTRO ABS C31 AGUIA          |0|75.48|76.89|83.88|69.9|0|0
  5849/0 - TORN.BICA ABS ALTA C/FILTRO ABS C50 AGUIA          |0|75.48|76.89|83.88|69.9|0|0
  5405/8 - TORN.BICA ALTA C/FILTRO ABS C31 CROM AGUIA         |3|99.9|109.89|119.9|89.9|0|0
  5403/4 - TORN.BICA ALTA C/FILTRO ABS C50 CROM AGUIA         |10|99.9|109.89|119.9|89.9|0|0
  6194/0 - TORN.BICA ALTA C/FILTRO METAL C31 CROM AGUIA       |0|149.9|164.89|179.88|149.9|0|0
  6195/7 - TORN.BICA ALTA C/FILTRO METAL C50 CROM AGUIA       |0|149.9|164.89|179.88|149.9|0|0
  5404/1 - TORN.BICA ALTA DE MESA/BANC C/FILTRO C31 AGUI      |       2- |135.63|149.19|162.8|127.15|0|0
  5467/6 - TORN.BICA ALTA DE MESA/BANC C/FILTRO C50 AGUI      |       2- |135.63|149.19|162.8|135.63|0|0
  5470/6 - TORN.BICO 3/4X1/2 GARDEN                           |4|10|11|12|10|0|0
  4308/3 - TORN.COZINHA AQUARIUS FABRIMAR                     |0|69.9|76.89|83.88|69.9|0|0
  4305/2 - TORN.COZINHA ASCOT FABRIMAR                        |       1- |72.51|79.76|87.01|72.51|0|0
  2656/7 - TORN.COZINHA C/CHUV. 1159 HERC                     |0|5.99|6.59|7.2|5.99|0|0
  4311/3 - TORN.COZINHA OGGI FABRIMAR                         |2|93.9|103.29|112.68|93.9|0|0
  6023/3 - TORN.COZINHA PAR.GIR.FLORENCA BR                   |0|17.65|19.42|21.18|17.65|0|0
  6025/7 - TORN.COZINHA PAR.GIR.FLORENCA SC                   |0|20.51|22.56|24.61|20.51|0|0
  2660/4 - TORN.JARDIM 1128 1/2 HERC                          |340|3.87|4.28|4.68|3.87|0|0
  4310/6 - TORN.JARDIM AQUARIUS FABRIMAR                      |1|42.9|47.19|51.48|42.9|0|0
  4304/5 - TORN.JARDIM ASCOT FABRIMAR                         |       1- |41.33|45.46|49.6|41.33|0|0
  4301/4 - TORN.JARDIM OGGI FABRIMAR                          |1|45.9|50.49|55.08|45.9|0|0
  4142/3 - TORN.LAV. M.B.A BR BALI 1017 AZZO                  |1|25.64|28.2|30.8|25.64|0|0
  6141/4 - TORN.LAV.1/2 1195 HERC                             |       6- |10.49|11.54|12.59|10.49|0|0
  3130/1 - TORN.LAV.BALI CLA GRAF AZZO                        |3|36.9|40.59|44.3|36.9|0|0
  6022/6 - TORN.LAV.PLUS BR 2790-HERC                         |18|15.85|17.42|18.98|15.85|0|0
  4294/9 - TORN.LAVAT.BANCA ASCOT CR DN15 FABRIMAR            |       2- |93.18|102.49|111.8|93.18|0|0
  4293/2 - TORN.LAVAT.BANCA DIGITAL LINE DN15 FABRIMAR        |       5- |89.33|98.26|107.2|89.33|0|0
  4297/0 - TORN.LAVAT.BANCA OGGI CR DN15 FABRIMAR             |       5- |86.62|95.28|103.94|86.62|0|0
  4299/4 - TORN.LAVAT.BANCA TUBO FIXO ASCOT FABRIMAR          |       1- |109.96|120.95|131.95|109.96|0|0
  4296/3 - TORN.LAVAT.BANCA TUBO FIXO DIGITAL FABRIMAR        |4|116.78|128.46|140.14|116.78|0|0
  4298/7 - TORN.LAVAT.BANCA TUBO FIXO OGGI FABRIMAR           |1|113.9|125.9|136.68|113.9|0|0
  4491/2 - TORN.LAVATORIO MESA BAHAMAS BG230                  |1|24.87|27.36|29.8|24.87|0|0
  4489/9 - TORN.LAVATORIO MESA BAHAMAS BR 010                 |2|24.14|26.55|29|24.14|0|0
  4490/5 - TORN.LAVATORIO MESA BAHAMAS CZ130                  |2|24.87|27.36|29.8|24.87|0|0
  4096/9 - TORN.LAVATORIO MESA ELEGANCE CROMADA               |      10- |43.87|48.23|52.6|43.87|0|0
  6024/0 - TORN.LAVATORIO MESA GIR.SIENA BR                   |0|16.55|18.21|19.86|16.55|0|0
  6092/9 - TORN.MAQ LAVAR 10CM 248-HERC                       |41|19.9|21.89|23.88|19.9|0|0
  5157/6 - TORN.P/FILTRO 1107 HERC                            |       6- |5.15|5.68|6.18|5.15|0|0
  4913/9 - TORN.P/FILTRO BR 3/8 1115 HERC                     |21|7.45|8.21|8.9|7.45|0|0
  4914/6 - TORN.P/FILTRO BR 5/8 1104 HERC                     |       9- |4.5|4.95|5.4|4.5|0|0
  2658/1 - TORN.PIA 1158 1/2                                  |198|4.57|5.04|5.5|4.57|0|0
  4095/2 - TORN.PIA MESA ELEGANCE CROMADA                     |       1- |39.9|43.89|47.9|39.9|0|0
  4098/3 - TORN.PIA PAREDE 20CM ELEGANCE CROMADA              |      23- |35.66|39.15|42.8|35.66|0|0
  4094/5 - TORN.PIA PAREDE ELEGANCE CROMADA                   |9|42.46|46.63|51|42.46|0|0
  4097/6 - TORN.PIA PAREDE HORIZ.ELEGANCE CROMADA             |      16- |47.75|52.45|57.3|47.75|0|0
  4300/7 - TORN.TANQUE SAIDA MAQ LAVAR OGGI FABRIMAR          |0|89.87|98.86|107.84|89.87|0|0
  4309/0 - TORN.TANQUE SAIDA MAQ.LAVAR AQUARIUS FABRIMAR      |1|87.3|96.03|104.76|87.3|0|0
  4302/1 - TORN.TANQUE SAIDA MAQ.LAVAR OGGI FABRIMAR          |6|89.9|98.89|107.88|89.9|0|0
  4324/3 - TORN.TANQUE/MAQ PAREDE CARI BR                     |5|31.3|34.43|37.6|31.3|0|0
  4399/1 - TORNEIRA BOIA CX DAGUA 1/2 AMANCO                  |160|8.46|9.28|10.2|8.46|0|0
  4951/1 - TORNEIRA BOIA CX DAGUA 3/4 AMANCO                  |60|9|9.9|10.8|9|0|0
  2837/0 - TORNEIRA C/ALAVANCA HERC 1113                      |23|8|8.8|9.6|8|0|0
  5101/9 - TORNEIRA DE MESA P/LAVATORIO BRANCA AQUA           |0|15.9|17.49|19.1|15.9|0|0
  4032/7 - TORNEIRA FILTRO B.MOVEL AMERIS                     |2|72.74|80.01|87.3|72.74|0|0
  4879/8 - TORNEIRA FILTRO BICA MOVEL PLUS BC2880 HERC        |2|72.32|79.58|86.8|72.32|0|0
    30/7 - TORNEIRA HERC LONGA 1/2                            |     342- |3.7|4.07|4.4|3.7|0|0
  5414/0 - TORNEIRA JARDIM 1/2 HIGIBAN                        |4|12.92|14.21|15.5|12.92|0|0
  4538/4 - TORNEIRA JARDIM 1/2 MEIKON                         |     314- |2.9|3.19|3.5|2.9|0|0
  5415/7 - TORNEIRA JARDIM 3/4 HIGIBAN                        |5|14.9|16.39|17.9|14.9|0|0
  4013/6 - TORNEIRA MAX GARDEN AZUL 1/2                       |0|7.9|8.69|9.5|7.9|0|0
  4012/9 - TORNEIRA MAX GARDEN INCOLOR 1/2                    |0|7.9|8.69|9.5|7.9|0|0
  4011/2 - TORNEIRA MAX GARDEN VERDE 1/2                      |0|7.9|8.69|9.5|7.9|0|0
  5098/2 - TORNEIRA MESA (AQUA)P/COZ BICA MOVEL               |4|29.9|32.89|35.9|29.9|0|0
  5100/2 - TORNEIRA MESA P/LAVATORIO BICA ALTA BRANCA AQ      |0|18.99|20.89|22.8|18.99|0|0
  5103/3 - TORNEIRA P/TQ C/SAIDA P/MAQ BCA C/ADAP BCO VI      |0|27.7|30.47|33.2|27.7|0|0
  5099/9 - TORNEIRA PAREDE (AQUA)P/COZ BICA LONGA             |       1- |23.9|26.29|28.7|23.9|0|0
  5097/5 - TORNEIRA PAREDE (AQUA)P/COZ BICA MOVEL             |2|19.6|21.56|23.5|19.6|0|0
  5102/6 - TORNEIRA PAREDE (VITA)P/COZ BICA LONGA             |       1- |24.9|27.39|29.9|24.9|0|0
  4761/6 - TORNEIRA PIA MOVEL C/FILTRO METAL C50 IMPERAT      |13|133.79|147.17|160.55|133.79|0|0
  6266/4 - TORNEIRA PLAST LAV 1/2 BG ASTRA                    |3|20|22|24|20|0|0
  6267/1 - TORNEIRA PLAST LAV 1/2 BR ASTRA                    |4|20|22|24|20|0|0
  6375/3 - TORNEIRA PLAST LAV 1/2 CZ ASTRA                    |1|19.9|21.89|23.88|19.9|0|0
  2836/3 - TORNEIRA TANQUE 1/2 HERC 1126                      |41|4|4.38|4.83|4|0|0
  4539/1 - TORNEIRA TANQUE 10CM MEIKON                        |      48- |2.9|3.19|3.5|2.9|0|0
  1701/5 - TORNO BANCADA 4'                                   |1|189.9|208.89|227.88|189.9|0|0
  4551/3 - TORNO BANCADA 5                                    |2|159.9|175.89|191.88|159.9|0|0
    31/4 - TORQUEZ ARMADOR N10                                |       2- |24.12|26.53|28.94|24.12|0|0
    32/1 - TORQUEZ ARMADOR N12                                |6|36|39.6|43.2|36|0|0
  3437/1 - TORQUEZ ARMADOR N14                                |       3- |29.09|32|34.9|29.09|0|0
  4085/3 - TOUC LIVORNO S/CUBA BISCUIT                        |2|486|534.6|583.2|486|0|0
  4083/9 - TOUC LIVORNO S/CUBA BRANCO                         |1|486|534.6|583.2|486|0|0
  4084/6 - TOUC LIVORNO S/CUBA PRETO                          |2|486|534.6|583.2|486|0|0
  5581/9 - TRACO MULTIUSO 25KG                                |70|12.5|13.75|15|12.5|0|0
  7157/4 - TRAMONTINA CHAVE FENDA 5X100MM MAGNETICA           |4|9.9|10.89|11.88|9.9|0|0
  7158/1 - TRAMONTINA CHAVE FENDA 5X150MM MAGNETICA           |7|10|11|12|10|0|0
  7170/3 - TRAMONTINA CHAVE PHILIPS 5X100MM MAGNETICA         |4|10.9|11.99|13.08|10.9|0|0
  7171/0 - TRAMONTINA CHAVE PHILLIPS 5X150MM MAGNETICA        |6|11|12.1|13.2|11|0|0
   383/4 - TRANCA INTERNA                                     |172|21.15|23.26|25.38|21.15|0|0
  2203/3 - TRANQUETA ALIANCA                                  |11|4.7|5.17|5.6|4.7|0|0
  1756/5 - TRANQUETA BICO VIRADO                              |0|3.54|3.89|4.3|3.54|0|0
  1415/1 - TRANQUETA CARACOL                                  |875|2.91|3.2|3.5|2.91|0|0
   347/6 - TRANQUETA DE FERRO ZN                              |     642- |1.92|2.1|2.3|1.92|0|0
  1018/4 - TRAVA INTERNA                                      |30|15.45|17|18.5|15.45|0|0
   385/8 - TRAVA LATERAL TETRA _ FERRO FUNDIDO                |131|55.84|61.42|67.01|55.84|0|0
  5928/2 - TRAVESSA CLICADO 1250MM                            |25|4.5|4.95|5.4|4.5|0|0
  5929/9 - TRAVESSA CLICADO 625MM                             |153|2|2.2|2.4|2|0|0
  1000/9 - TRELICA DE 3 METROS                                |0|7.5|8.25|9|7.5|0|0
   446/6 - TRELICA DE 7 METROS                                |2900|28.7|31.57|34.44|28.7|0|0
   447/3 - TRELICA DE 8 METROS                                |2575|32.8|36.08|39.36|32.8|0|0
   311/7 - TRELICA DE 9 METROS                                |2329|36.9|40.59|44.28|36.9|0|0
   730/6 - TRELICA DE U 2_2MM 15CM (3M)                       |0|72.5|79.75|87|72.5|0|0
   728/3 - TRELICA DE U 2_2MM 15CM (6M)                       |0|145|159.5|174|145|0|0
   731/3 - TRELICA DE U 2_2MM 20CM (3M)                       |0|89.95|98.95|107.94|89.95|0|0
   729/0 - TRELICA DE U 2_2MM 20CM (6M)                       |132|169.9|186.89|203.88|169.9|0|0
  7878/8 - TRELICA DE U 2_2MM 20CM LEVE (6M)                  |0|139.9|153.89|167.88|139.9|0|0
  5248/1 - TRELICA DE U 2_2MM ZAPIRANGAA                      |1166|159.9|175.89|191.88|159.9|0|0
  5247/4 - TRELICA DE U 3 6MTS                                |253|240|264|288|240|0|0
  4822/4 - TRELICA DE U C/BARRA REDONDA 5/16 3M               |0|57.5|63.25|69|57.5|0|0
  4821/7 - TRELICA DE U C/BARRA REDONDA 5/16 6M               |0|115|126.5|138|115|0|0
  3518/7 - TRENA 5M IRWIN                                     |      18- |19.5|21.45|23.4|19.5|0|0
  7721/7 - TRENA 5M TITANIUM                                  |0|9.9|10.89|11.88|9.9|0|0
  2425/9 - TRENA 5M WORKER MAGNETICA                          |12|16.66|18.33|20|16.66|0|0
  7921/1 - TRENA 7,5M TITANIUM                                |0|19.9|21.89|23.88|19.9|0|0
  2366/5 - TRENA 8M IRWIN                                     |27|39.85|43.9|28.63|39.85|0|0
  6698/3 - TRENA A LASER BOSCH GLM30                          |0|329|361.9|394.8|329|0|0
  1953/8 - TRENA DE FIBRA 50M                                 |2|67.76|74.54|81.31|67.76|0|0
  2115/9 - TRENA FIBRA 30M                                    |6|52.34|57.57|62.81|52.34|0|0
  2159/3 - TRESOURA CORTA CHAPA N4                            |0|356.8|392.48|428.2|356.8|0|0
    36/9 - TRINCHA 1                                          |60|3.79|4.18|4.59|3.79|0|0
  1327/7 - TRINCHA 1 1/2                                      |139|4.66|5.12|5.62|4.66|0|0
    38/3 - TRINCHA 1/2                                        |      38- |2.31|2.52|2.72|2.31|0|0
    40/6 - TRINCHA 2                                          |55|5.01|5.51|6|5.01|0|0
    43/7 - TRINCHA 2 1/2                                      |69|7.23|7.96|8.72|7.23|0|0
  1328/4 - TRINCHA 3                                          |52|11.6|12.76|13.91|11.6|0|0
    44/4 - TRINCHA 3/4                                        |50|2.38|2.6|2.84|2.38|0|0
  4449/3 - TRINCHA 4                                          |80|12.28|13.55|14.75|12.28|0|0
  3848/5 - TRINCHA MEDIA SINTETICA 1                          |       6- |4.37|4.8|5.2|4.37|0|0
  3849/2 - TRINCHA MEDIA SINTETICA 1 1/2                      |       3- |5.84|6.44|7|5.84|0|0
  4592/6 - TRINCHA MEDIA SINTETICA 1/2                        |       4- |2.3|2.53|2.8|2.3|0|0
  4014/3 - TRINCHA MEDIA SINTETICA 2                          |      13- |5.36|5.89|6.4|5.36|0|0
  3847/8 - TRINCHA MEDIA SINTETICA 3/4                        |30|3.8|4.19|4.51|3.8|0|0
   341/4 - TRINCO FERRO P PORTÃO 4"-105MM                     |49|7.18|7.9|8.56|7.18|0|0
   339/1 - TRINCO FERRO P PORTÃO BICR 2"-59CM                 |     316- |4.44|4.88|5.33|4.44|0|0
   340/7 - TRINCO FERRO P PORTÃO BICR 3"-86MM                 |     564- |6.45|7.1|7.76|6.45|0|0
   342/1 - TRINCO FERRO P PORTÃO BICR 5"-120MM                |     476- |8.9|9.79|10.68|8.9|0|0
   343/8 - TRINCO FERRO P PORTÃO BICR 6"-159MM                |      68- |10.22|11.24|12.26|10.22|0|0
  6907/6 - TRINCO FIO REDONDO 2" LEVE GALV.                   |28|3.49|3.83|4.18|3.49|0|0
  6908/3 - TRINCO FIO REDONDO 3" LEVE GALV.                   |8|5.59|6.14|6.7|5.59|0|0
  1491/5 - TRINCO REDONDO 10                                  |27|29.42|32.36|35.3|29.42|0|0
  3797/6 - TRINCO REDONDO 12                                  |43|32.5|35.75|39|32.5|0|0
  4629/9 - TRINCO REDONDO 14                                  |18|31.85|35.03|38.22|31.85|0|0
  6450/7 - TRINCO REDONDO 16                                  |10|35.9|39.49|43.08|35.9|0|0
  3796/9 - TRINCO REDONDO 8                                   |18|25.12|27.63|30.14|25.12|0|0
  4295/6 - TRON.LAVAT.BANCA TUBO FIXO OGGI DN15 FABRIMAR      |0|149.17|164.09|179|149.17|0|0
  6912/0 - TUBO CX DESCARGA C/ JOELHO AZUL                    |17|6.2|6.82|7.44|6.2|0|0
  3139/4 - TUBO CX.DESC.CURVA SOBREPOR                        |4|11.24|12.36|13.49|11.24|0|0
  1632/2 - TUBO DE ATERRAMENTO N1                             |117|9.63|10.56|11.58|9.63|0|0
  3624/5 - TUBO DE LIGACAO BRANCO                             |2|8.6|9.46|10.3|8.6|0|0
  2797/7 - TUBO ESGOTO 100 AMANCO 3M                          |96|32.91|32.91|32.91|27.39|0|0
    46/8 - TUBO ESGOTO 100 AMANCO 6M                          |164|54.5|59.95|65.4|54.5|0|0
  4740/1 - TUBO ESGOTO 100 PLASTILIT 3M                       |       1- |28.15|31.05|33.8|28.15|0|0
  4741/8 - TUBO ESGOTO 100 PLASTILIT 6M                       |       1- |48.51|53.51|58.2|48.51|0|0
  4591/9 - TUBO ESGOTO 100MM 3M MGM                           |0|23.86|26.32|28.6|23.86|0|0
  4588/9 - TUBO ESGOTO 100MM 6M MGM                           |1|47.54|52.15|57.1|47.54|0|0
  4977/1 - TUBO ESGOTO 100MM TIGRE 3M                         |4|39.16|43.02|47|39.16|0|0
  1155/6 - TUBO ESGOTO 100MM TIGRE 6M                         |5|78.73|86.55|94.5|78.73|0|0
  5272/6 - TUBO ESGOTO 150MM AMANCO 3M                        |21|95.9|105.49|115.08|95.9|0|0
  5271/9 - TUBO ESGOTO 150MM AMANCO 6M                        |25|185.88|185.88|185.88|154.9|0|0
  5089/0 - TUBO ESGOTO 150MM PLASTILIT 6M                     |0|143.7|158.5|172.4|143.7|0|0
  6718/8 - TUBO ESGOTO 150MM TIGRE 3M                         |20|99.9|109.89|119.88|99.9|0|0
  1474/8 - TUBO ESGOTO 150MM TIGRE 6M                         |0|176.94|194.75|212.3|176.94|0|0
  7316/5 - TUBO ESGOTO 200MM 6M AMANCO                        |       2- |313.9|345.29|376.68|313.9|0|0
  3015/1 - TUBO ESGOTO 200MM TIGRE                            |1|422.5|464.75|507|422.5|0|0
  4529/2 - TUBO ESGOTO 300MM TIGRE                            |0|540|594|648|540|0|0
  2796/0 - TUBO ESGOTO 40 AMANCO 3M                           |35|11.9|13.09|14.28|11.9|0|0
  2111/1 - TUBO ESGOTO 40 AMANCO 6M                           |38|22.68|22.68|22.68|18.9|0|0
  2798/4 - TUBO ESGOTO 40MM TIGRE 3M                          |0|13.9|15.29|16.7|13.9|0|0
  2896/7 - TUBO ESGOTO 40MM TIGRE 6M                          |       1- |28.82|31.67|34.6|28.82|0|0
    45/1 - TUBO ESGOTO 50 AMANCO 3M                           |26|20|22|24|20|0|0
  2581/2 - TUBO ESGOTO 50 AMANCO 6M                           |35|38.28|38.28|38.28|31.9|0|0
  4589/6 - TUBO ESGOTO 50MM 3M MGM                            |5|14.89|16.43|17.9|14.89|0|0
  4586/5 - TUBO ESGOTO 50MM 6M MGM                            |4|29.43|32.48|35.3|29.43|0|0
  2794/6 - TUBO ESGOTO 50MM FORTLEV                           |       2- |22.7|24.97|27.2|22.7|0|0
  2799/1 - TUBO ESGOTO 50MM FORTLEV 3M                        |2|18.81|20.69|22.6|18.81|0|0
  1156/3 - TUBO ESGOTO 50MM TIGRE 6M                          |16|31|34.1|37.2|31|0|0
  2801/1 - TUBO ESGOTO 75 AMANCO 3M                           |53|29.9|32.89|35.88|29.9|0|0
    47/5 - TUBO ESGOTO 75 AMANCO 6M                           |45|54.39|59.83|65.27|54.39|0|0
